PERMNO,date,SHRCD,EXCHCD,SICCD,TICKER,COMNAM,SHRCLS,PRC,VOL,RET,SHROUT,NUMTRD,sprtrn
86298,20061129,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.60000,162267,-0.011407,25492,719,0.009202
86298,20061130,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.53000,423852,-0.026923,25492,1121,0.000822
86298,20061201,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.47000,318210,-0.023715,25492,1049,-0.002799
86298,20061204,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.28000,713447,-0.076923,25492,1561,0.008885
86298,20061205,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.42000,377641,0.061404,25492,1225,0.004002
86298,20061206,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.31000,787839,-0.045455,25492,1949,-0.001315
86298,20061207,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.40000,614900,0.038961,25492,1664,-0.003971
86298,20061208,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.44000,287291,0.016667,25492,1417,0.001812
86298,20061211,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.47000,309645,0.012295,25492,1038,0.002270
86298,20061212,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.17500,1398234,-0.119433,25492,1969,-0.001047
86298,20061213,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.05000,1057388,-0.057471,25492,2154,0.001169
86298,20061214,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.05000,527591,0.000000,25492,1493,0.008689
86298,20061215,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.12000,705609,0.034146,25492,598,0.001122
86298,20061218,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.11000,423212,-0.004717,25492,542,-0.003230
86298,20061219,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.18000,1305600,0.033175,25492,2084,0.002158
86298,20061220,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.22000,1499260,0.018349,25492,1014,-0.001417
86298,20061221,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.22000,171213,0.000000,25492,709,-0.003674
86298,20061222,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.20000,145282,-0.009009,25492,546,-0.005316
86298,20061226,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.18000,136803,-0.009091,25492,508,0.004352
86298,20061227,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.09000,215642,-0.041284,25492,568,0.007015
86298,20061228,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.12000,412975,0.014354,25492,1106,-0.001479
86298,20061229,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.12000,273512,0.000000,25528,607,-0.004513
86298,20070103,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.06010,481012,-0.028255,25528,2054,-0.001199
86298,20070104,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,2.10000,146191,0.019368,25528,664,0.001228
86298,20070105,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.62000,2329058,-0.228571,25528,4406,-0.006085
86298,20070108,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.65000,733080,0.018519,25528,2359,0.002220
86298,20070109,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.68000,430932,0.018182,25528,1463,-0.000517
86298,20070110,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.71000,461986,0.017857,25528,1746,0.001940
86298,20070111,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.71000,307325,0.000000,25528,1053,0.006340
86298,20070112,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.64000,537488,-0.040936,25528,1102,0.004853
86298,20070116,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.59750,455830,-0.025915,25528,1042,0.000818
86298,20070117,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.57000,336051,-0.017214,25528,707,-0.000894
86298,20070118,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.48000,1443793,-0.057325,25528,1404,-0.002971
86298,20070119,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.45000,610790,-0.020270,25528,1232,0.002895
86298,20070122,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.40000,201823,-0.034483,25528,589,-0.005278
86298,20070123,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.41000,650393,0.007143,25528,1373,0.003542
86298,20070124,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.38000,417371,-0.021277,25528,1096,0.008501
86298,20070125,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.34000,369825,-0.028985,25528,910,-0.011270
86298,20070126,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.29000,760311,-0.037313,25528,1325,-0.001208
86298,20070129,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.29000,417640,0.000000,25528,843,-0.001097
86298,20070130,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.27000,377817,-0.015504,25528,679,0.005772
86298,20070131,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.38000,595061,0.086614,25528,991,0.006593
86298,20070201,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.42000,406488,0.028985,25528,903,0.005354
86298,20070202,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.56000,1986781,0.098592,25528,3561,0.001694
86298,20070205,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.69000,1136086,0.083333,25528,2646,-0.000967
86298,20070206,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.63000,1839089,-0.035503,25528,3480,0.000698
86298,20070207,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.61000,884470,-0.012270,25528,2888,0.001395
86298,20070208,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.73000,638679,0.074534,25528,1917,-0.001179
86298,20070209,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.72000,485991,-0.005780,25528,1614,-0.007077
86298,20070212,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.71000,298130,-0.005814,25528,995,-0.003261
86298,20070213,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.78000,676320,0.040936,25528,2078,0.007597
86298,20070214,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.79000,214543,0.005618,25528,873,0.007644
86298,20070215,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.75000,397227,-0.022346,25528,1017,0.001038
86298,20070216,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.74000,58931,-0.005714,25528,339,-0.000872
86298,20070220,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.64000,300469,-0.057471,25528,970,0.002844
86298,20070221,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.63000,172403,-0.006098,25528,523,-0.001404
86298,20070222,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.60500,226983,-0.015337,25528,440,-0.000858
86298,20070223,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.65000,203141,0.028037,25528,395,-0.003564
86298,20070226,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.55000,213613,-0.060606,25528,455,-0.001254
86298,20070227,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.43000,680940,-0.077419,25528,1594,-0.034725
86298,20070228,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.46000,240969,0.020979,25528,649,0.005561
86298,20070301,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.43000,133924,-0.020548,25528,508,-0.002595
86298,20070302,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.44000,158935,0.006993,25528,466,-0.011403
86298,20070305,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.38000,177216,-0.041667,25528,494,-0.009408
86298,20070306,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.39000,106974,0.007246,25528,290,0.015494
86298,20070307,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.40000,35012,0.007194,25528,152,-0.002465
86298,20070308,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.39000,87704,-0.007143,25528,263,0.007127
86298,20070309,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.37000,50735,-0.014388,25528,165,0.000685
86298,20070312,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.41000,357165,0.029197,25528,901,0.002673
86298,20070313,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.38000,125363,-0.021277,25528,494,-0.020368
86298,20070314,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.36000,102608,-0.014493,25528,415,0.006691
86298,20070315,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.38000,85382,0.014706,25528,380,0.003684
86298,20070316,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.35000,76253,-0.021739,25528,257,-0.003828
86298,20070319,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.37000,1129105,0.014815,25528,821,0.010894
86298,20070320,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.37000,428558,0.000000,25528,628,0.006334
86298,20070321,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.33990,79880,-0.021971,25528,263,0.017081
86298,20070322,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.71000,2788115,0.276215,25528,4836,-0.000348
86298,20070323,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.65000,967746,-0.035088,25528,2184,0.001094
86298,20070326,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.66000,715028,0.006061,25528,1405,0.000968
86298,20070327,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.68000,166528,0.012048,25528,487,-0.006184
86298,20070328,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.83000,417049,0.089286,25528,1134,-0.007966
86298,20070329,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.74000,276839,-0.049180,25528,710,0.003740
86298,20070330,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.62000,594015,-0.068966,25564,1059,-0.001174
86298,20070402,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.51000,292995,-0.067901,25564,1015,0.002597
86298,20070403,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.42000,260443,-0.059603,25564,939,0.009280
86298,20070404,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.43000,229973,0.007042,25564,619,0.001113
86298,20070405,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.42000,371370,-0.006993,25564,672,0.003050
86298,20070409,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.43000,131851,0.007042,25564,490,0.000589
86298,20070410,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.45000,195071,0.013986,25564,393,0.002617
86298,20070411,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.61000,302296,0.110345,25564,830,-0.006573
86298,20070412,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.61000,402441,0.000000,25564,1004,0.006206
86298,20070413,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.62000,216275,0.006211,25564,700,0.003488
86298,20070416,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.61000,419237,-0.006173,25564,756,0.010751
86298,20070417,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.63000,173877,0.012422,25564,540,0.002050
86298,20070418,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.61000,116593,-0.012270,25564,381,0.000693
86298,20070419,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.63000,107874,0.012422,25564,293,-0.001202
86298,20070420,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.72000,123753,0.055215,25564,532,0.009261
86298,20070423,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.71000,129501,-0.005814,25564,420,-0.002304
86298,20070424,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.71000,106200,0.000000,25564,460,-0.000351
86298,20070425,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.61000,181793,-0.058480,25564,688,0.010139
86298,20070426,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.72500,280632,0.071429,25564,583,-0.000782
86298,20070427,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.65000,693523,-0.043478,25564,476,-0.000120
86298,20070430,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.64000,269915,-0.006061,25564,509,-0.007831
86298,20070501,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.33000,708718,-0.189024,25564,1506,0.002651
86298,20070502,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.42000,250844,0.067669,25564,647,0.006472
86298,20070503,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.29000,412417,-0.091549,25564,921,0.004325
86298,20070504,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.41000,452954,0.093023,25564,1147,0.002150
86298,20070507,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.33000,142763,-0.056738,25564,402,0.002564
86298,20070508,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.33000,133741,0.000000,25564,463,-0.001166
86298,20070509,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,1.35000,341442,0.015038,25564,672,0.003223
86298,20070510,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.41000,13082322,-0.696296,25564,7099,-0.013956
86298,20070511,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.36000,2597277,-0.121951,25564,2733,0.009641
86298,20070514,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.44990,3573408,0.249722,25564,3090,-0.001793
86298,20070515,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.42000,793508,-0.066459,25564,892,-0.001304
86298,20070516,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.48000,927799,0.142857,25564,1416,0.008626
86298,20070517,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.42800,1069206,-0.108333,25564,1130,-0.000918
86298,20070518,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.42000,1098532,-0.018692,25564,983,0.006610
86298,20070521,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.37700,1131860,-0.102381,25564,1277,0.001543
86298,20070522,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.35000,931188,-0.071618,25564,1192,-0.000643
86298,20070523,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.32780,466223,-0.063429,25564,618,-0.001207
86298,20070524,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.34010,638534,0.037523,25564,742,-0.009703
86298,20070525,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.38000,834171,0.117318,25564,588,0.005453
86298,20070529,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.39000,224513,0.026316,25564,290,0.001570
86298,20070530,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.40980,336832,0.050769,25564,553,0.007984
86298,20070531,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.41000,324512,0.000488,25564,641,0.000255
86298,20070601,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.39000,929002,-0.048781,25564,734,0.003737
86298,20070604,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.42000,306886,0.076923,25564,492,0.001849
86298,20070605,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.42950,235613,0.022619,25564,617,-0.005347
86298,20070606,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.41000,200167,-0.045402,25564,435,-0.008864
86298,20070607,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.41000,211701,0.000000,25564,277,-0.017570
86298,20070608,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.40000,239379,-0.024390,25564,170,0.011370
86298,20070611,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.26000,4522070,-0.350000,25564,3104,0.000962
86298,20070612,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.24000,2542825,-0.076923,25564,1656,-0.010682
86298,20070613,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.21000,1020951,-0.125000,25564,850,0.015184
86298,20070614,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.21000,685516,0.000000,25564,860,0.004816
86298,20070615,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.22000,501279,0.047619,25564,504,0.006527
86298,20070618,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.17500,2200034,-0.204545,25564,1338,-0.001213
86298,20070619,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.16500,1071805,-0.057143,25564,1285,0.001731
86298,20070620,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,0.13100,1771753,-0.206061,25564,948,-0.013601
86298,20070621,11,3,5730,TWTR,TWEETER HOME ENTRTNMNT GROUP INC,,,,,,,0.006180
87208,19990929,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.50000,16300,C,7112,,-0.010786
87208,19990930,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.00000,165800,-0.043478,7112,,0.011306
87208,19991001,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.00000,3000,0.000000,7112,,0.000078
87208,19991004,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-11.12500,0,0.011364,7112,,0.016986
87208,19991005,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,10.75000,11900,-0.033708,7112,,-0.002491
87208,19991006,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.00000,1000,0.023256,7112,,0.018481
87208,19991007,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.25000,500,0.022727,7112,,-0.005855
87208,19991008,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.18750,1000,-0.005556,7112,,0.013949
87208,19991011,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-11.18750,0,0.000000,7112,,-0.000606
87208,19991012,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.00000,75000,-0.016760,7112,,-0.016604
87208,19991013,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.12500,400,0.011364,7112,,-0.020936
87208,19991014,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.00000,12100,-0.011236,7112,,-0.001657
87208,19991015,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.87500,0,-0.011364,7112,,-0.028058
87208,19991018,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,10.75000,500,-0.011494,7112,,0.005387
87208,19991019,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.75000,0,0.000000,7112,,0.005733
87208,19991020,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.75000,0,0.000000,7112,,0.022286
87208,19991021,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.75000,0,0.000000,7112,,-0.004514
87208,19991022,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.75000,0,0.000000,7112,,0.014054
87208,19991025,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.87500,0,0.011628,7112,,-0.006161
87208,19991026,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.75000,0,-0.011494,7112,,-0.009060
87208,19991027,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.75000,0,0.000000,7112,,0.011545
87208,19991028,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.75000,0,0.000000,7112,,0.035266
87208,19991029,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.87500,0,0.011628,7112,,0.015263
87208,19991101,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-10.75000,0,-0.011494,7112,,-0.006464
87208,19991102,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.25000,12900,0.046512,7112,,-0.004712
87208,19991103,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-11.25000,0,0.000000,7112,,0.005335
87208,19991104,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,11.75000,3000,0.044444,7112,,0.005690
87208,19991105,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,12.25000,1500,0.042553,7112,,0.005570
87208,19991108,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-12.31250,0,0.005102,7112,,0.004948
87208,19991109,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,12.37500,500,0.005076,7112,,-0.008518
87208,19991110,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,12.25000,30400,-0.010101,7112,,0.005991
87208,19991111,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,12.50000,500,0.020408,7112,,0.005825
87208,19991112,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-12.37500,0,-0.010000,7112,,0.010569
87208,19991115,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-12.37500,0,0.000000,7112,,-0.001196
87208,19991116,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-12.34375,0,-0.002525,7112,,0.018417
87208,19991117,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-12.37500,0,0.002532,7112,,-0.006591
87208,19991118,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,12.25000,1000,-0.010101,7112,,0.010087
87208,19991119,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,12.50000,2000,0.020408,7112,,-0.002063
87208,19991122,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,12.50000,55100,0.000000,7112,,-0.000745
87208,19991123,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-12.56250,0,0.005000,7112,,-0.011471
87208,19991124,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.00000,1000,0.034826,7112,,0.008856
87208,19991126,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-13.12500,0,0.009615,7112,,-0.000325
87208,19991129,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.25000,100,0.009524,7112,,-0.006205
87208,19991130,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.00000,10000,-0.018868,6949,,-0.013439
87208,19991201,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.00000,500,0.000000,6949,,0.006343
87208,19991202,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-12.87500,0,-0.009615,6949,,0.008099
87208,19991203,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-12.87500,0,0.000000,6949,,0.017217
87208,19991206,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,12.75000,17600,-0.009709,6949,,-0.006956
87208,19991207,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.00000,10100,0.019608,6949,,-0.009949
87208,19991208,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.00000,5100,0.000000,6949,,-0.003754
87208,19991209,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-13.12500,0,0.009615,6949,,0.003013
87208,19991210,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-13.12500,0,0.000000,6949,,0.006342
87208,19991213,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.00000,44200,-0.009524,6949,,-0.001284
87208,19991214,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.50000,8500,0.038462,6949,,-0.008515
87208,19991215,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,14.00000,101000,0.037037,6949,,0.007234
87208,19991216,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-14.00000,0,0.000000,6949,,0.003863
87208,19991217,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.75000,5500,-0.017857,6949,,0.001586
87208,19991220,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,14.50000,9900,0.054545,6949,,-0.002069
87208,19991221,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,14.50000,2500,0.000000,6949,,0.010817
87208,19991222,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-14.62500,0,0.008621,6949,,0.001884
87208,19991223,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,14.75000,68600,0.008547,6949,,0.015465
87208,19991227,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,14.37500,762100,-0.025424,6949,,-0.000850
87208,19991228,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-14.50000,0,0.008696,6949,,0.000384
87208,19991229,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,14.00000,22500,0.000000,6949,,0.003979
87208,19991230,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-13.87500,0,-0.008929,6949,,0.000690
87208,19991231,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,14.00000,1200,0.009009,6949,,0.003264
87208,20000103,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,13.87500,8700,-0.008929,6949,,-0.009549
87208,20000104,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,14.00000,200,0.009009,6949,,-0.038345
87208,20000105,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,14.00000,8500,0.000000,6949,,0.001922
87208,20000106,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-14.06250,0,0.004464,6949,,0.000956
87208,20000107,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-14.06250,0,0.000000,6949,,0.027090
87208,20000110,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-14.06250,0,0.000000,6949,,0.011190
87208,20000111,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-14.06250,0,0.000000,6949,,-0.013063
87208,20000112,18,2,6798,FB,F B R ASSET INVESTMENT CORP,,-14.06250,0,0.000000,6949,,-0.004386
